budget,genres,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,sentiment_score,profit,hit,release_month,roi,is_big_budget,popularity_bin,main_genre,overview
6500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",9781,en,Detroit Rock City,5.700333,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Base 12 Productions"", ""id"": 3242}, {""name"": ""Corrupter Production Service Ltd."", ""id"": 90195}, {""name"": ""Takoma Entertainment"", ""id"": 90196}, {""name"": ""KISS Nation"", ""id"": 90197}]",8/13/1999,4217115,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Detroit Rock City,6.7,100,0,-2282885,0,8,-0.351213077,0,1,Comedy,"In 1978, a Kiss concert was an epoch-making event. For the three teen fans in Detroit Rock City getting tickets to the sold-out show becomes the focal point of their existence. They'll do anything for tickets -- compete in a strip club's amateur-night contest, take on religious protesters, even rob a convenience store!"
16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",8009,en,Highlander,29.253833,"[{""name"": ""Davis-Panzer Productions"", ""id"": 2737}, {""name"": ""Thorn EMI Screen Entertainment"", ""id"": 6179}]",3/7/1986,5900000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Highlander,6.8,624,0.462121212,-10100000,0,3,-0.63125,0,3,Adventure,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.
16000000,"[{'id': 18, 'name': 'Drama'}]",3877,en,Things We Lost in the Fire,8.842869,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Neal Street Productions"", ""id"": 1522}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}]",9/26/2007,2849142,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Things We Lost in the Fire,6.7,90,0.159090909,-13150858,0,9,-0.821928625,0,1,Drama,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss."
16000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",8854,en,Steel,2.848727,"[{""name"": ""Quincy Jones-David Salzman Entertainment"", ""id"": 2554}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]",8/15/1997,1686429,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Steel,4.3,48,0.155194805,-14313571,0,8,-0.894598188,0,0,Science Fiction,"Justice. Safe streets. Payback. Metallurgist John Henry Irons (O'Neal) vows to claim them all when a renegade military reject (Judd Nelson) puts new superweapons in dangerous hands. Helped by an electronics wiz (Annabeth Gish) and an imaginative scrap metal worker (Richard Roundtree), Irons becomes Steel. Wearing body armor, wielding a fearsome electrohammer and riding a gadget-packed motorcycle, he's ready to wage war...if he can fix the untimely glitches in his untested gear. ""You all be cool now,"" the good-guy hero tells two crime victims he rescues. There'll be a lot of thrillin' before Steel himself can start chillin.'"
16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",152599,en,The Immigrant,13.832464,"[{""name"": ""Kingsgate Films"", ""id"": 770}, {""name"": ""Worldview Entertainment"", ""id"": 9015}]",7/3/2013,5867686,117,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",The Immigrant,6.2,250,0.383333333,-10132314,0,7,-0.633269625,0,2,Drama,An innocent immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",18840,en,The White Countess,4.488547,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Shanghai Film Group"", ""id"": 3407}, {""name"": ""Merchant Ivory Productions"", ""id"": 20740}]",10/30/2005,0,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The White Countess,6.9,21,-0.05,0,0,10,0,0,0,Drama,"The last movie from the team of Ismail Merchant, James Ivory, and Kazuo Ishiguro. Set in 1930s Shanghai, ""The White Countess"" is both Sofia (Natasha Richardson), a fallen member of the Russian aristocracy, and a nightclub created by a blind American diplomat named Jackson (Ralph Fiennes), who asks Sofia to be the centerpiece of the world he wants to create."
20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",68727,en,Trance,38.802415,"[{""name"": ""Cloud Eight Films"", ""id"": 6708}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Decibel Films"", ""id"": 8286}, {""name"": ""Film4"", ""id"": 9349}]",3/27/2013,24261569,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Trance,6.5,956,0.208333333,4261569,1,3,0.21307845,0,3,Thriller,"A fine art auctioneer mixed up with a gang, joins forces with a hypnotherapist to recover a lost painting. As boundaries between desire, reality and hypnotic suggestion begin to blur, the stakes rise faster than anyone could have anticipated."
16000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",12657,en,Soul Plane,9.400404,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",5/28/2004,14822346,86,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Soul Plane,4.7,108,0.133333333,-1177654,0,5,-0.073603375,0,1,Romance,"Following a ridiculously awful flight that leads to his pet's death, Nashawn Wade files a lawsuit against the airline, and wins a multimillion-dollar settlement. Determined to create a better flying experience, Nashawn starts his own airline, one that caters to an African-American clientele. Going into business with a tricked-out plane piloted by the smooth Capt. Mack, the airline hits a snag when it has to deal with the family of Elvis Hunkee."
11000000,"[{'id': 35, 'name': 'Comedy'}]",8265,fr,Bienvenue chez les ch'tis,18.923181,"[{""name"": ""Centre National de la Cin\u00e9matographie"", ""id"": 310}, {""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""Hirsch"", ""id"": 2355}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}, {""name"": ""R\u00e9gion Nord-Pas-de-Calais"", ""id"": 11434}, {""name"": ""Les Productions du Chicon"", ""id"": 11544}, {""name"": ""Centre R\u00e9gional des Ressources Audiovisuelles (CRRAV)"", ""id"": 11545}]",1/9/2008,53191886,106,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Welcome to the Sticks,6.8,615,0.114285714,42191886,1,1,3.835626,0,2,Comedy,"Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France..."
0,"[{'id': 18, 'name': 'Drama'}]",12410,en,Good,2.397987,[],12/11/2008,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Good,6.3,29,-0.15,0,0,12,0,0,0,Drama,"The rise of national socialism in Germany should not be regarded as a conspiracy of madmen. Millions of ""good"" people found themselves in a society spiralling into terrible chaos. A film about then, which illuminates the terrors of now."
13000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",34647,en,Enter the Void,20.39955,"[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Wild Bunch"", ""id"": 856}]",5/5/2009,754249,161,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Enter the Void,7.2,387,-0.05,-12245751,0,5,-0.941980846,0,2,Fantasy,"This psychedelic tour of life after death is seen entirely from the point of view of Oscar (Nathaniel Brown), a young American drug dealer and addict living in Tokyo with his prostitute sister, Linda (Paz de la Huerta). When Oscar is killed by police during a bust gone bad, his spirit journeys from the past -- where he sees his parents before their deaths -- to the present -- where he witnesses his own autopsy -- and then to the future, where he looks out for his sister from beyond the grave."
16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",73935,en,Vamps,7.251897,"[{""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Red Hour Films"", ""id"": 12178}]",8/25/2012,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Vamps,4.8,91,0.457272727,-16000000,0,8,-1,0,1,Comedy,The modern-day story focuses on two beautiful young vampires who are living the good nightlife in New York until love enters the picture and each has to make a choice that will jeopardize their immortality.
16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",28178,en,Hachi: A Dog's Tale,43.217089,"[{""name"": ""Grand Army Entertainment"", ""id"": 1843}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Inferno Distribution"", ""id"": 11278}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Hachiko"", ""id"": 66327}, {""name"": ""Opperman Viner Chrystyn Entertainment"", ""id"": 66328}]",6/13/2009,47801389,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Hachi: A Dog's Tale,7.7,1717,0.35,31801389,1,6,1.987586813,0,3,Drama,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.
16000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",185567,en,Zulu,14.529496,"[{""name"": ""Eskwad"", ""id"": 616}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Cin\u00e9+"", ""id"": 23616}, {""name"": ""Lobster Tree"", ""id"": 34044}, {""name"": ""W9"", ""id"": 34774}]",12/4/2013,0,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Zulu,6.7,172,0.05,-16000000,0,12,-1,0,2,Crime,"As a child, Ali Neuman narrowly escaped being murdered by Inkhata, a militant political party at war with Nelson Mandela's African National Congress. Only he and his mother survived the carnage of those years. But as with many survivors, the psychological scars remain."
16000000,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",264656,en,The Homesman,20.59148,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Ithaca Pictures"", ""id"": 11765}]",5/18/2014,3442853,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Homesman,6.4,258,-0.125,-12557147,0,5,-0.784821688,0,2,Western,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat."
15600000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",35696,en,Juwanna Mann,2.244947,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]",6/21/2002,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Juwanna Mann,4.2,20,0.1,-15600000,0,6,-1,0,0,Comedy,"A basketball star is booted out of the NBA when his on-court antics go too far, so he poses as a woman and joins the WUBA."
0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",16351,en,Ararat,1.326264,"[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""Serendipity Point Films"", ""id"": 805}, {""name"": ""Ego Film Arts"", ""id"": 12800}]",5/20/2002,0,115,"[{""iso_639_1"": ""hy"", ""name"": """"}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",Ararat,5.7,16,-0.1,0,0,5,0,0,0,War,"A variety of characters, some close relatives, others distant strangers, are each affected by the making of a film about the Armenian Genocide of 1915."
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",38717,en,Madison,0.212108,[],1/23/2001,0,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Madison,5.3,3,0.073611111,0,0,1,0,0,0,Action,"In 1971, air-conditioner repairman and boat enthusiast Jim McCormick entertains his desire to 'go down' as a legend in the record books when the Gold Cup hydroplane boat race improbably comes to his small town of Madison, Indiana. Immediately, Jim seizes his opportunity to enter the contest. With a motley crew of fellow mechanics and friends at his side, Jim fixes up his old boat and brings hope to the blighted industrial city. Written by Sujit R. Varma"
15500000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18777,en,Slow Burn,6.630856,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Greenestreet Films"", ""id"": 2150}, {""name"": ""Longfellow Pictures"", ""id"": 8802}, {""name"": ""Bonnie Timmermann Productions"", ""id"": 68097}]",9/12/2005,1237615,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Slow Burn,5.5,16,0.383333333,-14262385,0,9,-0.920153871,0,1,Mystery,"A district attorney (Ray Liotta) is involved in a 24-hour showdown with a gang leader (LL Cool J) and is, at the same time, being manipulated by an attractive assistant district attorney (Jolene Blalock) and a cryptic stranger."
15300000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2110,fr,Wasabi,18.20957,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Tobis"", ""id"": 480}, {""name"": ""Destiny"", ""id"": 963}, {""name"": ""EuropaCorp"", ""id"": 6896}]",10/31/2001,0,94,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Wasabi,6.2,283,-0.077083333,-15300000,0,10,-1,0,2,Drama,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace."
15500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",9035,en,Slither,17.327279,"[{""name"": ""Universal Pictures"", ""id"": 33}]",3/31/2006,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Slither,6.3,317,-0.25,-15500000,0,3,-1,0,2,Comedy,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters."
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",90,en,Beverly Hills Cop,29.843818,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Eddie Murphy Productions"", ""id"": 30}]",11/29/1984,316360478,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Beverly Hills Cop,6.8,961,0,301360478,1,11,20.09069853,0,3,Action,"Tough-talking Detroit cop Axel Foley heads to the rarified world of Beverly Hills in his beat-up Chevy Nova to investigate a friend's murder. But soon, he realizes he's stumbled onto something much more complicated. Bungling rookie detective Billy Rosewood joins the fish-out-of-water Axel and shows him the West Los Angeles ropes."
18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",771,en,Home Alone,2.186927,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Hughes Entertainment"", ""id"": 477}]",11/9/1990,476684675,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Home Alone,7.1,2414,0.2,458684675,1,11,25.48248194,0,0,Comedy,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before."
0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12154,es,Three Men and a Baby,12.335827,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Interscope Communications"", ""id"": 10201}]",11/27/1987,0,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Three Men and a Baby,5.8,253,-0.15,0,0,11,0,0,1,Family,Three bachelors find themselves forced to take care of a baby left by one of the guy's girlfriends.
21000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9576,en,Tootsie,20.818567,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Delphi Films"", ""id"": 4267}, {""name"": ""The Criterion Collection"", ""id"": 10932}]",12/16/1982,177200000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tootsie,6.9,421,0.155952381,156200000,1,12,7.438095238,0,2,Comedy,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection."
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",744,en,Top Gun,58.900647,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",5/16/1986,356830601,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Top Gun,6.7,1698,0.266666667,341830601,1,5,22.78870673,0,3,Action,"For Lieutenant Pete 'Maverick' Mitchell and his friend and Co-Pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true.  A tragedy, as well as personal demons, threaten Pete's dreams of becoming an Ace pilot."
17000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",146,zh,卧虎藏龙,45.742254,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Columbia Pictures Film Production Asia"", ""id"": 2798}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""EDKO Film"", ""id"": 12205}, {""name"": ""Asia Union Film & Entertainment Ltd."", ""id"": 20289}, {""name"": ""United China Vision"", ""id"": 20290}, {""name"": ""Zoom Hunt International Productions Company Ltd."", ""id"": 20291}]",10/1/2000,213525736,120,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]","Crouching Tiger, Hidden Dragon",7.2,927,0,196525736,1,10,11.56033741,0,3,Adventure,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life."
15000000,"[{'id': 18, 'name': 'Drama'}]",14,en,American Beauty,80.878605,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Jinks/Cohen Company"", ""id"": 2721}]",9/15/1999,356296601,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",American Beauty,7.9,3313,0.4,341296601,1,9,22.75310673,0,3,Drama,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend."
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",45269,en,The King's Speech,54.053576,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Bedlam Productions"", ""id"": 5005}, {""name"": ""See-Saw Films"", ""id"": 7217}, {""name"": ""Aegis Film Fund"", ""id"": 7309}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Momentum Pictures"", ""id"": 19578}, {""name"": ""Molinare Investment"", ""id"": 19579}]",9/6/2010,414211549,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The King's Speech,7.6,2752,0.108333333,399211549,1,9,26.61410327,0,3,Drama,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war."
15000000,"[{'id': 35, 'name': 'Comedy'}]",9493,en,Twins,17.638286,"[{""name"": ""Universal Pictures"", ""id"": 33}]",12/9/1988,216614388,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Twins,5.7,559,0.16,201614388,1,12,13.4409592,0,2,Comedy,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22556,en,The Yellow Handkerchief,3.803495,"[{""name"": ""area japan"", ""id"": 6536}]",12/17/2008,317000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Yellow Handkerchief,6.4,52,0,-14683000,0,12,-0.978866667,0,0,Drama,"Set in the present-day southern United States, The Yellow Handkerchief stars William Hurt as Brett Hanson, an ex-convict who embarks on a road trip. Hanson hitches a ride with two troubled teens, Martine (Kristen Stewart) and Gordy (Eddie Redmayne) traversing post-Hurricane Katrina Louisiana in an attempt to reach his ex-wife and long-lost love, May (Maria Bello). Along the way, the three reflect on their existence, struggle for acceptance, and find their way not only through Louisiana, but through life."
15000000,"[{'id': 18, 'name': 'Drama'}]",873,en,The Color Purple,17.571533,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""The Guber-Peters Company"", ""id"": 4357}, {""name"": ""Warner Bros."", ""id"": 6194}]",12/18/1985,146292009,154,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Color Purple,7.7,338,-0.02,131292009,1,12,8.7528006,0,2,Drama,"An epic tale spanning forty years in the life of Celie (Whoopi Goldberg), an African-American woman living in the South who survives incredible abuse and bigotry.  After Celie's abusive father marries her off to the equally debasing ""Mister"" Albert Johnson (Danny Glover), things go from bad to worse, leaving Celie to find companionship anywhere she can.  She perseveres, holding on to her dream of one day being reunited with her sister in Africa.  Based on the novel by Alice Walker."
16000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",33196,ko,해운대,4.628525,"[{""name"": ""Polygon Entertainment"", ""id"": 5716}, {""name"": ""CJ Entertainment"", ""id"": 7036}, {""name"": ""Doosabu Film"", ""id"": 12621}]",6/6/2009,11301649,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Tidal Wave,6.5,48,-0.089583333,-4698351,0,6,-0.293646938,0,0,Action,"Man-sik and Yeon-hee, are unsure as to whether they can overcome past wounds and continue being a couple. Dr. Kim, who cautions against a possible mega-tsunami at Haeundae, collapses in agony springing from an unexpected turn-up of his daughter and divorced wife. Hyoung-sik, after rescuing a woman from Seoul, rides out a ferocious storm to gladden her heart. A tsunami which destroys Haeundae symbolizes the establishment of a typical axis called provocation of conflicts, and later the inner spaces of the couples without anything left behind after all conflicts have ended"
14000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",205596,en,The Imitation Game,145.364591,"[{""name"": ""Black Bear Pictures"", ""id"": 22146}, {""name"": ""Bristol Automotive"", ""id"": 38145}]",11/14/2014,233555708,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Imitation Game,8,5723,0.7,219555708,1,11,15.68255057,0,3,History,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II."
0,"[{'id': 35, 'name': 'Comedy'}]",10765,en,Private Benjamin,12.18838,"[{""name"": ""Warner Bros."", ""id"": 6194}]",10/6/1980,0,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Private Benjamin,6,102,0.032,0,0,10,0,0,1,Comedy,A sheltered young high society woman joins the army on a whim and finds herself in a more difficult situation than she ever expected.
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",16769,en,Coal Miner's Daughter,3.826685,"[{""name"": ""Universal Pictures"", ""id"": 33}]",3/7/1980,67182787,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Coal Miner's Daughter,7.2,67,0,52182787,1,3,3.478852467,0,0,Drama,"Biography of Loretta Lynn, a country and western singer that came from poverty to fame."
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",33217,en,Diary of a Wimpy Kid,21.095489,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Color Force"", ""id"": 5420}, {""name"": ""Dayday Films"", ""id"": 8569}]",3/19/2010,75700498,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Diary of a Wimpy Kid,5.9,355,0.030555556,60700498,1,3,4.046699867,0,2,Comedy,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!"
